# Settlement label points — where the map draws a settlement's dot (§6D TEL-5).
#
# Generated by build_settlement_points.py: OpenStreetMap place nodes (ODbL) assigned
# to the election office's settlement boundaries by point-in-polygon. The basemap
# prints each settlement's name at this exact point, so the dot and the label agree.
# `id` is the office's own "<maz>/<taz>"; `name` is its spelling, and the loader
# falls back to it when an election renumbers the ids. Do not hand-edit: re-run the
# script.
id,name,lat,lon,osm_node,place
07/078,Sárbogárd,46.88744,18.61962,276163832,town
07/079,Sáregres,46.78135,18.597,315071687,village
07/080,Sárkeresztes,47.25258,18.35258,339105969,village
07/081,Sárkeresztúr,47.00616,18.54815,276164091,village
07/082,Sárkeszi,47.15822,18.28588,436181823,village
07/083,Sárosd,47.04161,18.64982,267513607,village
07/084,Sárszentágota,46.9706,18.56656,276167371,village
07/085,Sárszentmihály,47.15438,18.3263,772599772,village
07/086,Seregélyes,47.11162,18.57856,267511495,village
07/087,Soponya,47.01111,18.45583,315071586,village
07/088,Söréd,47.32269,18.28074,315222946,village
07/089,Sukoró,47.24118,18.60161,156577640,village
07/090,Szabadbattyán,47.11774,18.36777,268208871,village
07/091,Szabadegyháza,47.07676,18.69248,262942176,village
07/092,Szabadhídvég,46.82282,18.28103,411326234,village
07/093,Szár,47.4788,18.5185,268154531,village
07/094,Székesfehérvár,47.19102,18.41081,76464246,city
07/095,Tabajd,47.40646,18.62641,268154467,village
07/096,Tác,47.08295,18.40581,268208979,village
07/097,Tordas,47.34461,18.75273,196200224,village
07/098,Újbarok,47.47854,18.55787,324339415,village
07/099,Úrhida,47.13267,18.33458,540605570,village
07/100,Vajta,46.71762,18.66695,540605561,village
07/101,Vál,47.36653,18.67765,268154412,village
07/102,Velence,47.23532,18.66053,157001904,town
07/103,Vereb,47.31995,18.61768,268154336,village
07/104,Vértesacsa,47.37413,18.57944,268154464,village
07/105,Vértesboglár,47.42895,18.52478,268154528,village
07/106,Zámoly,47.31831,18.41397,268154519,village
07/107,Zichyújfalu,47.12585,18.67129,267512894,village
07/108,Daruszentmiklós,46.85843,18.84625,540605565,village
08/001,Abda,47.69768,17.54098,277514262,village
08/002,Acsalag,47.67528,17.19889,282448549,village
08/003,Agyagosszergény,47.60924,16.94093,279252602,village
08/004,Ágfalva,47.69057,16.51375,282446159,village
08/005,Árpás,47.51336,17.39368,277516538,village
08/006,Ásványráró,47.82993,17.49968,277515036,village
08/007,Babót,47.57599,17.07563,279252539,village
08/008,Bakonygyirót,47.41793,17.80468,282437594,village
08/009,Bakonypéterd,47.46543,17.79753,282436976,village
08/010,Bakonyszentlászló,47.39074,17.80434,282437651,village
08/011,Barbacs,47.64573,17.29633,277526803,village
08/012,Bágyogszovát,47.58349,17.36754,277526771,village
08/013,Beled,47.46611,17.08988,282438606,town
08/014,Bezenye,47.96212,17.21621,32320212,village
08/015,Bezi,47.67435,17.39194,282405699,village
08/016,Bodonhely,47.56491,17.40733,282431849,village
08/017,Bogyoszló,47.55918,17.1863,282430825,village
08/018,Börcs,47.68504,17.50072,277514428,village
08/019,Bőny,47.65068,17.86745,282407306,village
08/020,Bősárkány,47.69045,17.24937,277526828,village
08/021,Cakóháza,47.69621,17.2862,282451142,village
08/022,Cirák,47.47818,17.02997,282439253,village
08/023,Csapod,47.51877,16.9273,282443150,village
08/024,Csáfordjánosfa,47.41642,16.9517,282441777,village
08/025,Csér,47.41745,16.93302,282442910,village
08/026,Csikvánd,47.4655,17.45169,277545906,village
08/027,Csorna,47.61342,17.2498,277119750,town
08/028,Darnózseli,47.85049,17.4269,277515348,village
08/029,Dénesfa,47.45683,17.03135,282439444,village
08/030,Dör,47.59794,17.29874,277526772,village
08/031,Dunakiliti,47.96625,17.28823,278643504,village
08/032,Dunaremete,47.87664,17.43709,282451434,village
08/033,Dunaszeg,47.76965,17.54007,277514788,village
08/034,Dunaszentpál,47.7766,17.50683,2145190511,village
08/035,Dunasziget,47.94163,17.35544,277518685,village
08/036,Ebergőc,47.56369,16.81156,282443465,village
08/037,Edve,47.45532,17.13434,282438820,village
08/038,Egyed,47.52172,17.33789,277516651,village
08/039,Egyházasfalu,47.46507,16.76544,282444350,village
08/040,Enese,47.6439,17.42189,277119957,village
08/041,Écs,47.5612,17.71531,277546188,village
08/042,Farád,47.60628,17.20194,279252461,village
08/043,Fehértó,47.6762,17.34529,282405544,village
08/044,Feketeerdő,47.93566,17.27871,282405999,village
08/045,Felpéc,47.52309,17.59859,282433118,village
08/046,Fenyőfő,47.35008,17.76619,282437734,village
08/047,Fertőboz,47.63544,16.70046,282447849,village
08/048,Fertőd,47.62163,16.86458,281950278,town
08/049,Fertőendréd,47.60516,16.90821,281950158,village
08/050,Fertőhomok,47.61976,16.76714,282447960,village
08/051,Fertőrákos,47.71615,16.65278,282403786,village
08/052,Fertőszentmiklós,47.58904,16.87718,281950258,town
08/053,Fertőszéplak,47.61698,16.83427,282448046,village
08/054,Gönyű,47.73314,17.82792,206307000,village
08/055,Gyalóka,47.44324,16.69614,282445562,village
08/056,Gyarmat,47.46344,17.48878,277545865,village
08/057,Gyóró,47.49074,17.02136,282439402,village
08/058,Gyömöre,47.50074,17.56474,282432923,village
08/059,Győr,47.6835,17.63428,64624269,city
08/060,Győrasszonyfa,47.49691,17.80583,282434959,village
08/061,Győrladamér,47.75352,17.56343,277514759,village
08/062,Győrság,47.58025,17.75215,282434622,village
08/063,Győrsövényház,47.69006,17.37378,282405627,village
08/064,Győrszemere,47.55283,17.56225,269357562,village
08/065,Győrújbarát,47.61338,17.63657,282438016,village
08/066,Győrújfalu,47.72119,17.60818,277514652,village
08/067,Győrzámoly,47.74043,17.57884,277514744,village
08/068,Halászi,47.89096,17.32933,277515349,village
08/069,Harka,47.63423,16.60231,282452949,village
08/070,Hegyeshalom,47.91449,17.1558,32320211,village
08/071,Hegykő,47.6217,16.79407,282404201,village
08/072,Hédervár,47.8317,17.45797,277515146,village
08/073,Hidegség,47.6252,16.74138,282404170,village
08/074,Himod,47.51888,17.00402,282439607,village
08/075,Hövej,47.54946,17.02042,282440290,village
08/076,Ikrény,47.65403,17.52925,277105763,village
08/077,Iván,47.4433,16.90603,282440999,village
08/078,Jánossomorja,47.78592,17.13642,277526831,town
08/079,Jobaháza,47.58175,17.1865,279252516,village
08/080,Kajárpéc,47.49519,17.62726,282433124,village
08/081,Kapuvár,47.59369,17.02747,280680112,town
08/082,Kimle,47.82683,17.37096,279252204,village
08/083,Kisbabot,47.55588,17.41729,282431864,village
08/084,Kisbajcs,47.7453,17.68123,279234464,village
08/085,Kisbodak,47.89651,17.41995,282451745,village
08/086,Kisfalud,47.52943,17.08837,282438463,village
08/087,Koroncó,47.59738,17.52982,277526319,village
08/088,Kóny,47.6316,17.36016,277119863,village
08/089,Kópháza,47.63841,16.64316,25913376,village
08/090,Kunsziget,47.7394,17.51521,282449024,village
08/091,Lázi,47.46524,17.83846,282437346,village
08/092,Levél,47.89309,17.1999,277526845,village
08/093,Lébény,47.73549,17.39063,279252537,town
08/094,Lipót,47.86134,17.46162,277515201,village
08/095,Lövő,47.50346,16.78272,282443705,village
08/096,Maglóca,47.66332,17.27532,282448676,village
08/097,Magyarkeresztúr,47.52142,17.16546,282430708,village
08/098,Markotabödöge,47.68174,17.31044,282404840,village
08/099,Máriakálnok,47.86188,17.32433,277515570,village
08/100,Mecsér,47.79578,17.47674,282449430,village
08/101,Mezőörs,47.56871,17.8795,282407784,village
08/102,Mérges,47.60237,17.44257,282431682,village
08/103,Mihályi,47.51576,17.09503,282438466,village
08/104,Mosonmagyaróvár,47.87318,17.27223,277515388,town
08/105,Mosonszentmiklós,47.72869,17.42712,279251722,village
08/106,Mosonszolnok,47.85276,17.17414,282406114,village
08/107,Mórichida,47.51509,17.42033,277516458,village
08/108,Nagybajcs,47.76446,17.68689,279234603,village
08/109,Nagycenk,47.60341,16.69774,281949695,village
08/110,Nagylózs,47.56697,16.77039,282403261,village
08/111,Nagyszentjános,47.70919,17.87116,277546309,village
08/112,Nemeskér,47.48378,16.8029,282443764,village
08/113,Nyalka,47.54381,17.80811,282434682,village
08/114,Nyúl,47.58992,17.68897,277546278,village
08/115,Osli,47.64017,17.07493,282448372,village
08/116,Öttevény,47.72501,17.48853,277514453,village
08/117,Pannonhalma,47.5502,17.75417,277546267,town
08/118,Páli,47.47481,17.16619,282438414,village
08/119,Pásztori,47.55726,17.27255,282431538,village
08/120,Pázmándfalu,47.56964,17.784,282434591,village
08/121,Pereszteg,47.59321,16.73516,281949986,village
08/122,Petőháza,47.59736,16.89335,281950198,village
08/123,Pér,47.61234,17.79794,282407516,village
08/124,Pinnye,47.58711,16.76862,282403274,village
08/125,Potyond,47.54924,17.18244,282431220,village
08/126,Pusztacsalád,47.487,16.90312,282443185,village
08/127,Püski,47.88722,17.40569,1211828330,village
08/128,Rajka,47.99707,17.19609,32319920,village
08/129,Ravazd,47.51116,17.75186,282434519,village
08/130,Rábacsanak,47.52549,17.28947,277516801,village
08/131,Rábacsécsény,47.58795,17.42383,282431689,village
08/132,Rábakecöl,47.43426,17.11613,282438949,village
08/133,Rábapatona,47.63183,17.48095,277526339,village
08/134,Rábapordány,47.55692,17.32287,282431576,village
08/135,Rábasebes,47.44006,17.24097,277119580,village
08/136,Rábaszentandrás,47.45969,17.32812,277516855,village
08/137,Rábaszentmihály,47.57879,17.43324,282431768,village
08/138,Rábaszentmiklós,47.53792,17.41711,282431929,village
08/139,Rábatamási,47.58856,17.1697,279252487,village
08/140,Rábcakapi,47.70862,17.27572,282405427,village
08/141,Répceszemere,47.4278,16.97538,282440804,village
08/142,Répcevis,47.44051,16.67401,282444805,village
08/143,Rétalap,47.60611,17.91016,282407878,village
08/144,Románd,47.44726,17.79185,282437310,village
08/145,Röjtökmuzsaj,47.5564,16.83568,282403248,village
08/146,Sarród,47.63437,16.86075,282402913,village
08/147,Sikátor,47.4385,17.85177,282437401,village
08/148,Sobor,47.47574,17.369,282438325,village
08/149,Sokorópátka,47.48448,17.70061,282434379,village
08/150,Sopron,47.68031,16.59835,25913119,town
08/151,Sopronhorpács,47.4838,16.73875,282444010,village
08/152,Sopronkövesd,47.54475,16.74483,282403309,village
08/153,Sopronnémeti,47.53641,17.20734,282430687,village
08/154,Szakony,47.42712,16.71662,282444674,village
08/155,Szany,47.46179,17.30483,277119673,village
08/156,Szárföld,47.59432,17.12281,279252605,village
08/157,Szerecseny,47.46193,17.55474,282434050,village
08/158,Szil,47.50132,17.23196,277119539,village
08/159,Szilsárkány,47.53798,17.25533,277119372,village
08/160,Tarjánpuszta,47.50532,17.78614,282434917,village
08/161,Táp,47.51683,17.83203,282434709,village
08/162,Tápszentmiklós,47.49454,17.85103,282434837,village
08/163,Tárnokréti,47.72178,17.30733,282406700,village
08/164,Tényő,47.54066,17.64562,277546181,village
08/165,Tét,47.51595,17.51667,269357447,town
08/166,Töltéstava,47.62694,17.73425,282407479,village
08/167,Und,47.48816,16.69403,282444162,village
08/168,Újkér,47.46314,16.81451,282443773,village
08/169,Újrónafő,47.81071,17.20197,282406254,village
08/170,Vadosfa,47.49906,17.12851,282438527,village
08/171,Vág,47.44523,17.21383,277119622,village
08/172,Vámosszabadi,47.75294,17.64869,277514471,village
08/173,Várbalog,47.83398,17.07056,282454667,village
08/174,Vásárosfalu,47.45484,17.11889,282438821,village
08/175,Veszkény,47.59986,17.08574,279252542,village
08/176,Veszprémvarsány,47.42731,17.8295,282436840,village
08/177,Vének,47.73949,17.75946,282453422,village
08/178,Vitnyéd,47.58711,16.97997,282440019,village
08/179,Völcsej,47.49797,16.76295,282443980,village
08/180,Zsebeháza,47.51137,17.19138,282430726,village
08/181,Zsira,47.45604,16.68077,282444467,village
08/182,Károlyháza,47.80362,17.34479,282449652,village
08/183,Mosonudvar,47.84214,17.22731,940008988,village
09/001,Álmosd,47.4154,21.98381,354022416,village
09/002,Ártánd,47.1253,21.75723,196332351,village
09/003,Bagamér,47.44549,21.99191,354022421,village
09/004,Bakonszeg,47.18953,21.44546,354022359,village
09/005,Balmazújváros,47.61163,21.34374,286971559,town
09/006,Báránd,47.29377,21.22773,354022380,village
09/007,Bedő,47.16395,21.75031,196334494,village
09/008,Berekböszörmény,47.06501,21.68359,354022333,village
09/009,Berettyóújfalu,47.22473,21.53552,286969829,town
09/010,Bihardancsháza,47.22887,21.31611,354022371,village
09/011,Biharkeresztes,47.12494,21.71794,3066539639,town
09/012,Biharnagybajom,47.2124,21.22852,354022373,village
09/013,Bihartorda,47.21415,21.3528,354022369,village
09/014,Bocskaikert,47.64552,21.66095,354022433,village
09/015,Bojt,47.19361,21.73473,354022344,village
09/016,Csökmő,47.03336,21.29487,354022319,village
09/017,Darvas,47.10132,21.3391,354022322,village
09/018,Debrecen,47.5314,21.62598,26757724,city
09/019,Derecske,47.35395,21.57092,286969819,town
09/020,Ebes,47.47124,21.49147,354022393,village
09/021,Egyek,47.63146,20.88815,84769486,village
09/022,Esztár,47.28512,21.77552,354022347,village
09/023,Folyás,47.80861,21.13421,354022407,village
09/024,Földes,47.28816,21.36421,354022386,village
09/025,Furta,47.12949,21.45768,354022365,village
09/026,Fülöp,47.59909,22.05626,354022432,village
09/027,Gáborján,47.23986,21.6577,354022351,village
09/028,Görbeháza,47.81883,21.23796,354022410,village
09/029,Hajdúbagos,47.38976,21.66592,354022399,village
09/030,Hajdúböszörmény,47.67166,21.50789,286968025,town
09/031,Hajdúdorog,47.81572,21.50068,286969379,town
09/032,Hajdúhadház,47.6822,21.66922,286174034,town
09/033,Hajdúnánás,47.84522,21.4279,286969354,town
09/034,Hajdúsámson,47.59895,21.75371,286968184,town
09/035,Hajdúszoboszló,47.44313,21.3903,268204356,town
09/036,Hajdúszovát,47.39041,21.47509,354022397,village
09/037,Hencida,47.25078,21.69554,354022348,village
09/038,Hortobágy,47.58261,21.15254,354022389,village
09/039,Hosszúpályi,47.39177,21.73352,196341015,village
09/040,Kaba,47.35762,21.27426,268204409,town
09/041,Kismarja,47.24813,21.8221,196336776,village
09/042,Kokad,47.40729,21.93247,354022419,village
09/043,Komádi,47.00152,21.4883,286970084,town
09/044,Konyár,47.32097,21.67383,354022356,village
09/045,Körösszakál,47.01944,21.59247,354022328,village
09/046,Körösszegapáti,47.04128,21.63468,354022332,village
09/047,Létavértes,47.38531,21.87641,286971124,town
09/048,Magyarhomorog,47.02145,21.5429,354022326,village
09/049,Mezőpeterd,47.16708,21.61665,354022340,village
09/050,Mezősas,47.1108,21.56924,354022338,village
09/051,Mikepércs,47.44095,21.6315,354022404,village
09/052,Monostorpályi,47.39741,21.77343,286971072,village
09/053,Nagyhegyes,47.53851,21.34659,354022391,village
09/054,Nagykereki,47.18865,21.78798,196336419,village
09/055,Nagyrábé,47.20459,21.31923,354022366,village
09/056,Nádudvar,47.42856,21.15931,286970865,town
09/057,Nyíracsád,47.60212,21.97229,354022430,village
09/058,Nyíradony,47.69136,21.90535,286969057,town
09/059,Nyírábrány,47.54948,22.02078,354022425,village
09/060,Nyírmártonfalva,47.58489,21.89839,354022428,village
09/061,Pocsaj,47.28215,21.8048,196337133,village
09/062,Polgár,47.87079,21.1141,286967912,town
09/063,Püspökladány,47.3196,21.11225,268204467,town
09/064,Sáp,47.2527,21.35452,354022384,village
09/065,Sáránd,47.41247,21.62482,354022400,village
09/066,Sárrétudvari,47.23924,21.18954,354022376,village
09/067,Szentpéterszeg,47.23658,21.6204,354022353,village
09/068,Szerep,47.22743,21.14102,354022377,village
09/069,Tetétlen,47.31368,21.3041,354022383,village
09/070,Téglás,47.71569,21.67463,3136096712,town
09/071,Tépe,47.31946,21.57216,354022358,village
09/072,Tiszacsege,47.69755,20.9936,286969567,town
09/073,Tiszagyulaháza,47.94299,21.14295,354022414,village
09/074,Told,47.11981,21.64138,354022336,village
09/075,Újiráz,46.98504,21.35341,354022318,village
09/076,Újléta,47.46246,21.87674,354022423,village
09/077,Újszentmargita,47.72718,21.10276,354022405,village
09/078,Újtikos,47.91658,21.17112,354022412,village
09/079,Vámospércs,47.52673,21.89872,286968655,town
09/080,Váncsod,47.19538,21.63936,354022343,village
09/081,Vekerd,47.0953,21.4048,354022325,village
09/082,Zsáka,47.13431,21.43599,354022363,village
10/001,Abasár,47.79487,20.00049,243706623,village
10/002,Adács,47.69155,19.9752,286959879,village
10/003,Aldebrő,47.78916,20.22837,243705576,village
10/004,Andornaktálya,47.84364,20.4126,247464446,village
10/005,Apc,47.79635,19.69163,492040676,village
10/006,Atkár,47.71962,19.89016,540615689,village
10/007,Átány,47.61754,20.36198,540615690,village
10/008,Balaton,48.09445,20.30606,540615693,village
10/009,Bátor,47.99177,20.26566,540615691,village
10/010,Bekölce,48.08099,20.2759,540615694,village
10/011,Besenyőtelek,47.69837,20.42789,84759428,village
10/012,Bélapátfalva,48.05172,20.34487,286962843,town
10/013,Boconád,47.64206,20.18731,724932447,village
10/014,Bodony,47.94229,20.02381,738423979,village
10/015,Boldog,47.6012,19.69543,724901619,village
10/016,Bükkszenterzsébet,48.05073,20.15546,286965828,village
10/017,Bükkszentmárton,48.07073,20.32788,738424382,village
10/018,Bükkszék,47.99113,20.17684,738424309,village
10/019,Csány,47.64736,19.83015,736878270,village
10/020,Demjén,47.82946,20.33359,737246634,village
10/021,Detk,47.74753,20.0993,737246339,village
10/022,Domoszló,47.82629,20.11633,243705818,village
10/023,Dormánd,47.72153,20.41839,84758668,village
10/024,Ecséd,47.73231,19.77288,492040665,village
10/025,Eger,47.89899,20.37437,26757722,city
10/026,Egerbakta,47.93553,20.29052,738424233,village
10/027,Egerbocs,48.0279,20.26023,738424373,village
10/028,Egercsehi,48.05429,20.25692,738424376,village
10/029,Egerfarmos,47.71828,20.53636,737246390,village
10/030,Egerszalók,47.87023,20.32383,737246635,village
10/031,Egerszólát,47.89039,20.26783,737246597,village
10/032,Erdőkövesd,48.04067,20.10095,738424285,village
10/033,Erdőtelek,47.68714,20.31242,247464230,village
10/034,Erk,47.60935,20.07635,724932335,village
10/035,Fedémes,48.03161,20.18574,738424327,village
10/036,Feldebrő,47.81305,20.23294,243705575,village
10/037,Felsőtárkány,47.97202,20.41436,738424489,village
10/038,Füzesabony,47.74854,20.41427,84760091,town
10/039,Gyöngyös,47.77998,19.92912,243689884,town
10/040,Gyöngyöshalász,47.74177,19.92173,265600153,village
10/041,Gyöngyösoroszi,47.82904,19.89254,492040652,village
10/042,Gyöngyöspata,47.81468,19.79034,492040672,town
10/043,Gyöngyössolymos,47.81694,19.93323,736878667,village
10/044,Gyöngyöstarján,47.81174,19.86683,492040643,village
10/045,Halmajugra,47.76198,20.05576,737246337,village
10/046,Hatvan,47.6684,19.67439,206362107,town
10/047,Heréd,47.7044,19.63359,736878215,village
10/048,Heves,47.59575,20.28977,247464102,town
10/049,Hevesaranyos,48.00841,20.23527,738424334,village
10/050,Hevesvezekény,47.55724,20.35785,724932441,village
10/051,Hort,47.68957,19.78261,736878289,village
10/052,Istenmezeje,48.08297,20.05181,738424331,village
10/053,Ivád,48.02072,20.06082,738424234,village
10/054,Karácsond,47.72809,20.02735,737246256,village
10/055,Kál,47.73388,20.25924,737246388,village
10/056,Kápolna,47.76046,20.24697,243690096,village
10/057,Kerecsend,47.79405,20.3461,286962204,village
10/058,Kisfüzes,47.98826,20.12755,738424292,village
10/059,Kisköre,47.49946,20.4925,286963674,town
10/060,Kisnána,47.85305,20.14614,737246429,village
10/061,Kompolt,47.74239,20.25337,737246387,village
10/062,Kömlő,47.60093,20.4441,724932485,village
10/063,Lőrinci,47.74005,19.67731,286964115,town
10/064,Ludas,47.73341,20.09279,737246338,village
10/065,Maklár,47.80432,20.41312,2777487372,village
10/066,Markaz,47.82667,20.05476,243706541,village
10/067,Mátraballa,47.98311,20.01989,2375099313,village
10/068,Mátraderecske,47.94966,20.0828,738424093,village
10/069,Mátraszentimre,47.90953,19.87983,750777994,village
10/070,Mezőszemere,47.74731,20.51918,370826565,village
10/071,Mezőtárkány,47.72187,20.47608,84762186,village
10/072,Mikófalva,48.05571,20.31768,738424381,village
10/073,Mónosbél,48.03772,20.33638,738424378,village
10/074,Nagyfüged,47.68198,20.10381,737246300,village
10/075,Nagykökényes,47.73309,19.60154,736878223,village
10/076,Nagyréde,47.76549,19.85035,492040662,village
10/077,Nagytálya,47.81708,20.40762,247464443,village
10/078,Nagyút,47.72001,20.17293,737246334,village
10/079,Nagyvisnyó,48.1397,20.42297,738424585,village
10/080,Noszvaj,47.93695,20.47536,258397175,village
10/081,Novaj,47.85584,20.4785,737246671,village
10/082,Ostoros,47.867,20.42884,286962522,village
10/083,Parád,47.92345,20.03048,737246391,village
10/084,Parádsasvár,47.9121,19.97807,736878758,village
10/085,Petőfibánya,47.76613,19.70193,492040670,village
10/086,Pély,47.49166,20.34155,724932428,village
10/087,Pétervására,48.01921,20.09837,286966161,town
10/088,Poroszló,47.64355,20.65607,476801252,village
10/089,Recsk,47.93569,20.11035,738424065,village
10/090,Rózsaszentmárton,47.78286,19.74193,492040634,village
10/091,Sarud,47.58846,20.59674,674093046,village
10/092,Sirok,47.93086,20.19578,737246486,village
10/093,Szajla,47.9615,20.14179,738424157,village
10/094,Szentdomonkos,48.06977,20.20155,738424330,village
10/095,Szihalom,47.77484,20.48159,2012304927,village
10/096,Szilvásvárad,48.10334,20.38713,286962800,village
10/097,Szúcs,48.04785,20.24949,738424374,village
10/098,Szűcsi,47.80419,19.76322,492040673,village
10/099,Tarnabod,47.68444,20.22563,737246362,village
10/100,Tarnalelesz,48.05677,20.18059,738424328,village
10/101,Tarnaméra,47.6523,20.15496,737246304,village
10/102,Tarnaörs,47.59511,20.05299,1334805576,village
10/103,Tarnaszentmária,47.87887,20.20225,737246475,village
10/104,Tarnaszentmiklós,47.52872,20.38094,724932429,village
10/105,Tarnazsadány,47.67701,20.16164,737246314,village
10/106,Tenk,47.65475,20.34061,247464173,village
10/107,Terpes,47.97256,20.15091,738424184,village
10/108,Tiszanána,47.55648,20.5293,674093045,village
10/109,Tófalu,47.7764,20.23818,243705583,village
10/110,Újlőrincfalva,47.62606,20.59855,674093047,village
10/111,Vámosgyörk,47.68085,19.92791,311456683,village
10/112,Váraszó,48.05846,20.1128,738424288,village
10/113,Verpelét,47.84901,20.22791,243705866,town
10/114,Vécs,47.80787,20.16733,243705773,village
10/115,Visonta,47.7797,20.02694,737246285,village
10/116,Visznek,47.64223,20.03303,724932274,village
10/117,Zagyvaszántó,47.77559,19.67052,492040671,village
10/118,Zaránk,47.64296,20.10387,724932444,village
10/119,Szarvaskő,47.98851,20.3302,1412089831,village
10/120,Pálosvörösmart,47.81544,19.99648,750783285,village
10/121,Kerekharaszt,47.66286,19.62566,759221691,village
11/001,Abádszalók,47.47601,20.59977,286960422,town
11/002,Alattyán,47.42568,20.04759,724932226,village
11/003,Berekfürdő,47.38635,20.83793,84790427,village
11/004,Besenyszög,47.296,20.25715,719373010,town
11/005,Cibakháza,46.95902,20.20624,288204962,village
11/006,Csataszög,47.28259,20.38338,719372973,village
11/007,Cserkeszőlő,46.8675,20.1951,32443168,village
11/008,Csépa,46.80625,20.13047,704371736,village
11/009,Fegyvernek,47.25265,20.52594,84784047,town
11/010,Hunyadfalva,47.31205,20.37088,719373020,village
11/011,Jánoshida,47.38392,20.05657,414976740,village
11/012,Jászalsószentgyörgy,47.37185,20.09115,724932031,village
11/013,Jászapáti,47.51372,20.14042,286959644,town
11/014,Jászágó,47.59233,19.85449,724901666,village
11/015,Jászárokszállás,47.64454,19.97865,286959944,town
11/016,Jászberény,47.50305,19.91179,26734414,town
11/017,Jászboldogháza,47.36867,19.9958,414972033,village
11/018,Jászdózsa,47.56509,20.01408,255684942,village
11/019,Jászfelsőszentgyörgy,47.50862,19.79269,724901616,village
11/020,Jászfényszaru,47.56923,19.71681,286960157,town
11/021,Jászivány,47.52224,20.24647,724932425,village
11/022,Jászjákóhalma,47.52194,19.98911,286959581,village
11/023,Jászkisér,47.45944,20.21578,724932230,town
11/024,Jászladány,47.36495,20.16536,724932225,village
11/025,Jászszentandrás,47.58399,20.17352,724932398,village
11/026,Jásztelek,47.48137,20.00231,724932236,village
11/027,Karcag,47.31465,20.92409,84786251,town
11/028,Kenderes,47.24775,20.67203,84784799,town
11/029,Kengyel,47.09463,20.34237,719372841,village
11/030,Kétpó,47.0743,20.48212,719372856,village
11/031,Kisújszállás,47.21621,20.75467,1376344644,town
11/032,Kőtelek,47.33208,20.44299,719373069,village
11/033,Kuncsorba,47.12851,20.55528,719373029,village
11/034,Kunhegyes,47.36991,20.63183,267849740,town
11/035,Kunmadaras,47.42847,20.7953,84790638,village
11/036,Kunszentmárton,46.83991,20.29088,84774706,town
11/037,Martfű,47.01862,20.28139,84776496,town
11/038,Mesterszállás,46.95385,20.43087,715765463,village
11/039,Mezőhék,46.99572,20.38761,715765453,village
11/040,Mezőtúr,47.00047,20.62995,268205246,town
11/041,Nagyiván,47.48484,20.92714,267854102,village
11/042,Nagykörű,47.27428,20.44837,719373042,village
11/043,Nagyrév,46.94507,20.14401,715765447,village
11/044,Öcsöd,46.90123,20.3897,75716563,village
11/045,Örményes,47.1909,20.56763,719373065,village
11/046,Pusztamonostor,47.55564,19.79423,724901636,village
11/047,Rákóczifalva,47.08982,20.23434,719372835,town
11/048,Rákócziújfalu,47.06004,20.26241,715765455,village
11/049,Szajol,47.17575,20.30064,84783391,village
11/050,Szászberek,47.31073,20.09325,719372983,village
11/051,Szelevény,46.80349,20.19733,715765435,village
11/052,Szolnok,47.17538,20.19463,1801839190,city
11/053,Tiszabő,47.30902,20.48529,719373096,village
11/054,Tiszabura,47.44664,20.45778,724932459,village
11/055,Tiszaderzs,47.51305,20.64235,724940916,village
11/056,Tiszaföldvár,46.98035,20.25412,84775644,town
11/057,Tiszafüred,47.61309,20.75023,84766688,town
11/058,Tiszagyenda,47.38423,20.50845,724932482,village
11/059,Tiszaigar,47.53532,20.80037,267851626,village
11/060,Tiszainoka,46.9061,20.15225,288204657,village
11/061,Tiszajenő,47.03118,20.14158,715765449,village
11/062,Tiszakürt,46.88491,20.12357,288193043,village
11/063,Tiszaörs,47.50804,20.82013,724940919,village
11/064,Tiszapüspöki,47.21453,20.3173,719372953,village
11/065,Tiszaroff,47.398,20.4383,724932455,village
11/066,Tiszasas,46.82111,20.07996,715765418,village
11/067,Tiszasüly,47.38974,20.38816,724932450,village
11/068,Tiszaszentimre,47.4914,20.72337,724940918,village
11/069,Tiszatenyő,47.13599,20.37976,719372940,village
11/070,Tiszavárkony,47.06463,20.18106,715765452,village
11/071,Tomajmonostora,47.43411,20.70367,724940915,village
11/072,Tószeg,47.10058,20.14746,719372827,village
11/073,Törökszentmiklós,47.17936,20.40915,84783758,town
11/074,Túrkeve,47.10089,20.74758,286961016,town
11/075,Újszász,47.28444,20.07027,286961168,town
11/076,Vezseny,47.03365,20.21991,715765454,village
11/077,Zagyvarékas,47.26771,20.12777,719372926,village
11/078,Tiszaszőlős,47.55626,20.71974,84767870,village
12/001,Aka,47.40441,18.0697,724840666,village
12/002,Almásfüzitő,47.72722,18.26199,282420843,village
12/003,Annavölgy,47.69605,18.66588,748772108,village
12/004,Ács,47.71042,18.01561,206306262,town
12/005,Ácsteszér,47.40601,18.00569,724388053,village
12/006,Baj,47.64895,18.36444,206343354,village
12/007,Bajna,47.65533,18.59862,206344122,village
12/008,Bajót,47.72585,18.55795,732090468,village
12/009,Bakonybánk,47.46815,17.90339,724388056,village
12/010,Bakonysárkány,47.44796,18.1015,321842641,village
12/011,Bakonyszombathely,47.47034,17.96249,724388068,village
12/012,Bana,47.65051,17.91965,277546442,village
12/013,Bábolna,47.64226,17.97868,277546342,town
12/014,Bársonyos,47.50899,17.92148,724388064,village
12/015,Bokod,47.49341,18.24208,535106844,village
12/016,Csatka,47.37926,17.97728,724836525,village
